UserID,Date,Day,WorkoutType,Duration_Minutes,Calories_Burned
U0379,30-05-2024,Thursday,HIIT,38,477
U0435,12-05-2024,Sunday,Cycling,36,319
U0119,30-05-2024,Thursday,Cycling,43,340
U0336,08-01-2024,Monday,Running,25,338
U0108,27-02-2024,Tuesday,HIIT,32,536
U0265,06-04-2024,Saturday,Running,47,381
U0348,13-03-2024,Wednesday,Yoga,36,167
U0396,17-03-2024,Sunday,HIIT,76,648
U0221,19-04-2024,Friday,Cycling,54,277
U0385,26-04-2024,Friday,Walking,80,192
U0091,08-06-2024,Saturday,Strength,49,371
U0197,13-04-2024,Saturday,Yoga,62,188
U0492,10-02-2024,Saturday,Yoga,51,135
U0054,09-03-2024,Saturday,Strength,67,497
U0082,14-03-2024,Thursday,Strength,54,362
U0174,23-02-2024,Friday,HIIT,72,523
U0079,15-03-2024,Friday,Cycling,69,553
U0244,21-01-2024,Sunday,Cycling,78,464
U0139,24-02-2024,Saturday,Walking,56,209
U0127,20-06-2024,Thursday,HIIT,23,425
U0290,30-04-2024,Tuesday,HIIT,50,562
U0182,27-02-2024,Tuesday,Walking,84,150
U0356,28-04-2024,Sunday,Running,23,425
U0195,16-01-2024,Tuesday,Strength,41,340
U0418,03-05-2024,Friday,HIIT,22,643
U0061,03-02-2024,Saturday,Running,56,503
U0204,17-02-2024,Saturday,Yoga,55,282
U0177,13-04-2024,Saturday,Cycling,44,305
U0441,30-05-2024,Thursday,Walking,58,229
U0434,19-06-2024,Wednesday,Running,34,392
U0291,27-04-2024,Saturday,Running,72,531
U0115,25-02-2024,Sunday,Yoga,48,128
U0087,30-03-2024,Saturday,HIIT,23,658
U0375,29-05-2024,Wednesday,Running,30,399
U0244,19-06-2024,Wednesday,Strength,81,340
U0145,12-01-2024,Friday,HIIT,89,386
U0253,02-06-2024,Sunday,Cycling,24,378
U0006,13-03-2024,Wednesday,HIIT,30,685
U0458,10-01-2024,Wednesday,Cycling,87,463
U0017,19-01-2024,Friday,HIIT,25,782
U0133,08-05-2024,Wednesday,Walking,62,153
U0164,20-02-2024,Tuesday,Running,74,331
U0106,19-05-2024,Sunday,Strength,27,250
U0405,06-05-2024,Monday,Running,46,369
U0070,18-03-2024,Monday,Strength,20,245
U0062,03-02-2024,Saturday,HIIT,78,598
U0396,04-06-2024,Tuesday,Cycling,75,511
U0441,19-04-2024,Friday,Cycling,29,533
U0155,06-06-2024,Thursday,Running,68,362
U0061,30-03-2024,Saturday,Yoga,26,141
U0027,15-04-2024,Monday,HIIT,75,558
U0130,29-03-2024,Friday,Yoga,41,287
U0458,20-01-2024,Saturday,Running,37,624
U0479,29-04-2024,Monday,HIIT,89,619
U0219,09-04-2024,Tuesday,HIIT,56,379
U0190,28-01-2024,Sunday,HIIT,63,456
U0187,09-05-2024,Thursday,Yoga,38,283
U0200,13-04-2024,Saturday,Cycling,66,437
U0244,06-01-2024,Saturday,Walking,25,156
U0003,06-04-2024,Saturday,HIIT,73,577
U0449,02-01-2024,Tuesday,Running,72,509
U0498,26-01-2024,Friday,Strength,37,441
U0099,08-05-2024,Wednesday,Walking,34,158
U0074,21-05-2024,Tuesday,Cycling,43,534
U0143,30-04-2024,Tuesday,Yoga,39,211
U0140,24-01-2024,Wednesday,Running,90,437
U0456,27-01-2024,Saturday,Walking,34,180
U0100,22-03-2024,Friday,Strength,38,267
U0406,21-04-2024,Sunday,Yoga,35,212
U0307,28-04-2024,Sunday,HIIT,50,785
U0013,17-03-2024,Sunday,Running,56,664
U0447,02-02-2024,Friday,HIIT,32,634
U0410,26-04-2024,Friday,Yoga,36,164
U0346,22-05-2024,Wednesday,HIIT,48,604
U0329,07-01-2024,Sunday,Walking,49,137
U0050,26-02-2024,Monday,Walking,76,181
U0417,25-03-2024,Monday,HIIT,61,506
U0279,12-03-2024,Tuesday,Cycling,20,558
U0354,17-03-2024,Sunday,Yoga,39,259
U0035,13-01-2024,Saturday,Strength,62,319
U0191,23-04-2024,Tuesday,Running,30,504
U0475,27-02-2024,Tuesday,Strength,28,229
U0113,11-06-2024,Tuesday,Running,85,443
U0328,05-06-2024,Wednesday,Strength,57,455
U0166,03-01-2024,Wednesday,HIIT,56,478
U0109,18-03-2024,Monday,HIIT,20,582
U0158,29-01-2024,Monday,Walking,62,236
U0174,21-03-2024,Thursday,Strength,56,289
U0289,06-04-2024,Saturday,Running,40,442
U0391,24-02-2024,Saturday,Cycling,38,423
U0477,26-02-2024,Monday,Running,61,627
U0024,12-03-2024,Tuesday,Running,37,609
U0227,10-02-2024,Saturday,Running,82,451
U0014,18-03-2024,Monday,Running,72,537
U0303,15-02-2024,Thursday,Strength,68,202
U0065,31-03-2024,Sunday,Running,47,362
U0155,16-05-2024,Thursday,Yoga,20,131
U0025,28-01-2024,Sunday,HIIT,50,666
U0251,03-06-2024,Monday,Strength,30,229
U0095,28-05-2024,Tuesday,Walking,63,187
U0193,22-06-2024,Saturday,Yoga,83,214
U0002,25-04-2024,Thursday,HIIT,38,722
U0070,29-02-2024,Thursday,Running,69,633
U0394,20-01-2024,Saturday,Yoga,62,232
U0228,04-01-2024,Thursday,Walking,35,126
U0472,21-01-2024,Sunday,Walking,77,114
U0177,15-02-2024,Thursday,Walking,80,247
U0082,21-05-2024,Tuesday,Running,61,544
U0409,08-06-2024,Saturday,Running,39,367
U0321,20-05-2024,Monday,Walking,76,209
U0105,26-03-2024,Tuesday,Cycling,37,351
U0183,29-05-2024,Wednesday,Cycling,29,443
U0332,11-05-2024,Saturday,Yoga,73,141
U0311,20-03-2024,Wednesday,Cycling,22,264
U0396,03-03-2024,Sunday,HIIT,88,456
U0133,21-04-2024,Sunday,Yoga,84,276
U0387,17-05-2024,Friday,Walking,53,227
U0212,28-03-2024,Thursday,HIIT,29,371
U0051,11-03-2024,Monday,Walking,23,174
U0095,20-04-2024,Saturday,Strength,48,449
U0162,29-03-2024,Friday,Cycling,51,437
U0315,30-04-2024,Tuesday,Strength,53,350
U0082,12-02-2024,Monday,Yoga,56,150
U0321,05-02-2024,Monday,Yoga,20,153
U0197,16-05-2024,Thursday,Yoga,34,133
U0385,24-04-2024,Wednesday,Strength,83,363
U0315,22-04-2024,Monday,HIIT,47,387
U0295,29-01-2024,Monday,Yoga,75,215
U0404,20-02-2024,Tuesday,Yoga,83,296
U0498,06-05-2024,Monday,Walking,79,113
U0235,07-01-2024,Sunday,Cycling,49,562
U0232,22-05-2024,Wednesday,Walking,38,139
U0356,15-01-2024,Monday,HIIT,54,554
U0007,11-04-2024,Thursday,Cycling,72,362
U0219,21-02-2024,Wednesday,Running,34,334
U0457,22-06-2024,Saturday,HIIT,57,768
U0396,19-05-2024,Sunday,Cycling,46,358
U0196,06-01-2024,Saturday,HIIT,41,605
U0358,22-02-2024,Thursday,Strength,21,329
U0457,21-04-2024,Sunday,HIIT,37,493
U0367,14-01-2024,Sunday,Running,44,374
U0465,24-05-2024,Friday,Cycling,67,584
U0150,10-04-2024,Wednesday,Running,80,476
U0111,14-05-2024,Tuesday,Walking,85,117
U0032,13-03-2024,Wednesday,Running,54,423
U0175,20-01-2024,Saturday,Walking,47,231
U0331,25-02-2024,Sunday,Strength,59,458
U0022,08-06-2024,Saturday,Walking,21,172
U0230,29-01-2024,Monday,Strength,77,246
U0080,28-04-2024,Sunday,Walking,33,152
U0248,28-06-2024,Friday,Running,75,347
U0410,12-05-2024,Sunday,Strength,34,440
U0225,01-04-2024,Monday,HIIT,86,561
U0244,11-01-2024,Thursday,Walking,61,148
U0131,01-04-2024,Monday,Walking,89,212
U0362,08-02-2024,Thursday,HIIT,67,646
U0084,13-03-2024,Wednesday,Cycling,69,587
U0172,23-05-2024,Thursday,Running,28,648
U0281,04-05-2024,Saturday,HIIT,46,753
U0175,22-02-2024,Thursday,Cycling,79,495
U0416,14-06-2024,Friday,Cycling,52,285
U0085,22-03-2024,Friday,Cycling,86,403
U0412,19-05-2024,Sunday,Strength,44,441
U0328,26-04-2024,Friday,Cycling,41,493
U0062,08-05-2024,Wednesday,Yoga,37,297
U0472,09-04-2024,Tuesday,Cycling,20,558
U0075,19-01-2024,Friday,Running,38,666
U0251,25-02-2024,Sunday,Walking,26,124
U0388,07-06-2024,Friday,Walking,74,221
U0056,06-04-2024,Saturday,Yoga,75,223
U0021,04-06-2024,Tuesday,HIIT,68,748
U0009,05-01-2024,Friday,HIIT,66,695
U0350,03-04-2024,Wednesday,Cycling,78,352
U0297,20-01-2024,Saturday,Yoga,51,237
U0245,20-06-2024,Thursday,Cycling,73,308
U0059,22-01-2024,Monday,Yoga,24,131
U0215,03-01-2024,Wednesday,Running,84,316
U0368,23-02-2024,Friday,Walking,53,242
U0471,22-02-2024,Thursday,Cycling,60,509
U0458,23-01-2024,Tuesday,HIIT,43,591
U0047,05-03-2024,Tuesday,Strength,51,398
U0348,02-03-2024,Saturday,Cycling,22,296
U0217,03-04-2024,Wednesday,Cycling,86,408
U0440,31-05-2024,Friday,Cycling,83,315
U0353,21-06-2024,Friday,Walking,38,177
U0342,06-04-2024,Saturday,Running,60,344
U0144,23-02-2024,Friday,Cycling,83,455
U0451,14-06-2024,Friday,Walking,45,151
U0416,04-01-2024,Thursday,Running,27,329
U0121,17-01-2024,Wednesday,HIIT,76,787
U0496,12-01-2024,Friday,Cycling,87,368
U0279,02-06-2024,Sunday,Cycling,26,367
U0325,23-04-2024,Tuesday,Strength,74,401
U0470,13-06-2024,Thursday,Running,85,342
U0179,26-05-2024,Sunday,Yoga,78,237
U0467,26-02-2024,Monday,Running,31,318
U0005,05-06-2024,Wednesday,Strength,83,457
U0049,22-05-2024,Wednesday,HIIT,35,660
U0243,14-04-2024,Sunday,Walking,65,224
U0219,02-05-2024,Thursday,Walking,32,132
U0337,15-05-2024,Wednesday,HIIT,47,619
U0013,23-01-2024,Tuesday,Walking,70,144
U0304,10-02-2024,Saturday,Cycling,74,472
U0006,25-05-2024,Saturday,Walking,44,183
U0087,17-02-2024,Saturday,HIIT,88,647
U0124,22-03-2024,Friday,HIIT,88,668
U0246,29-04-2024,Monday,Cycling,75,558
U0282,18-02-2024,Sunday,HIIT,67,365
U0471,15-03-2024,Friday,Running,76,355
U0097,26-05-2024,Sunday,Running,37,602
U0274,16-05-2024,Thursday,Strength,30,469
U0029,15-06-2024,Saturday,Yoga,25,167
U0268,24-04-2024,Wednesday,HIIT,82,670
U0329,05-01-2024,Friday,Cycling,45,313
U0033,13-06-2024,Thursday,HIIT,70,437
U0387,06-01-2024,Saturday,Strength,64,316
U0209,03-06-2024,Monday,Cycling,35,537
U0007,07-05-2024,Tuesday,Walking,45,208
U0072,07-03-2024,Thursday,Walking,77,183
U0254,25-06-2024,Tuesday,Running,55,456
U0131,13-01-2024,Saturday,Walking,68,177
U0130,05-04-2024,Friday,Cycling,52,283
U0459,20-05-2024,Monday,HIIT,73,609
U0403,16-03-2024,Saturday,HIIT,49,569
U0438,16-04-2024,Tuesday,Strength,47,465
U0079,08-01-2024,Monday,Walking,78,230
U0462,04-06-2024,Tuesday,Yoga,51,224
U0154,03-03-2024,Sunday,Walking,75,106
U0391,19-03-2024,Tuesday,Yoga,27,272
U0206,28-04-2024,Sunday,Cycling,21,484
U0291,12-01-2024,Friday,Walking,79,180
U0139,11-06-2024,Tuesday,Yoga,20,127
U0172,23-05-2024,Thursday,Yoga,34,293
U0154,28-03-2024,Thursday,Running,43,587
U0453,17-01-2024,Wednesday,Cycling,79,385
U0385,05-05-2024,Sunday,HIIT,62,422
U0337,31-03-2024,Sunday,HIIT,23,444
U0419,08-03-2024,Friday,Cycling,90,595
U0057,26-06-2024,Wednesday,Running,87,486
U0367,22-06-2024,Saturday,Yoga,64,140
U0021,03-06-2024,Monday,Walking,30,222
U0341,18-03-2024,Monday,Yoga,65,176
U0473,16-04-2024,Tuesday,Cycling,80,528
U0127,23-04-2024,Tuesday,Yoga,69,142
U0192,18-04-2024,Thursday,Walking,41,208
U0015,11-05-2024,Saturday,Yoga,87,287
U0008,30-05-2024,Thursday,HIIT,27,658
U0124,06-01-2024,Saturday,Cycling,63,473
U0017,25-03-2024,Monday,Walking,89,158
U0347,26-01-2024,Friday,Cycling,47,367
U0158,08-05-2024,Wednesday,Yoga,31,286
U0190,04-06-2024,Tuesday,Cycling,71,437
U0403,01-03-2024,Friday,Running,51,430
U0227,06-04-2024,Saturday,Strength,43,256
U0150,31-05-2024,Friday,Running,56,621
U0332,17-03-2024,Sunday,Cycling,75,440
U0341,29-05-2024,Wednesday,Strength,81,254
U0209,07-02-2024,Wednesday,Walking,34,186
U0415,17-01-2024,Wednesday,Strength,47,418
U0381,14-01-2024,Sunday,Walking,84,125
U0304,20-05-2024,Monday,Cycling,70,288
U0223,03-05-2024,Friday,Running,23,483
U0250,01-01-2024,Monday,Strength,57,241
U0029,06-03-2024,Wednesday,Yoga,60,165
U0381,13-05-2024,Monday,Cycling,83,563
U0327,29-03-2024,Friday,Running,41,604
U0025,01-03-2024,Friday,Walking,26,204
U0351,25-06-2024,Tuesday,Strength,64,474
U0123,18-04-2024,Thursday,HIIT,84,775
U0341,03-02-2024,Saturday,Strength,42,251
U0144,06-04-2024,Saturday,Running,32,579
U0121,17-05-2024,Friday,Walking,90,240
U0379,20-02-2024,Tuesday,Walking,29,205
U0114,16-04-2024,Tuesday,Running,50,575
U0126,07-04-2024,Sunday,HIIT,21,681
U0220,03-05-2024,Friday,Cycling,25,261
U0358,26-01-2024,Friday,Running,80,304
U0288,03-04-2024,Wednesday,Running,88,610
U0004,15-05-2024,Wednesday,Yoga,30,269
U0409,13-06-2024,Thursday,Yoga,66,227
U0177,27-03-2024,Wednesday,Strength,34,419
U0121,22-04-2024,Monday,Strength,34,456
U0434,18-04-2024,Thursday,Cycling,65,304
U0473,22-04-2024,Monday,HIIT,48,456
U0051,20-02-2024,Tuesday,HIIT,87,723
U0112,24-06-2024,Monday,Walking,56,200
U0454,07-04-2024,Sunday,Cycling,83,354
U0037,27-04-2024,Saturday,Strength,32,252
U0152,10-05-2024,Friday,Cycling,34,453
U0135,02-05-2024,Thursday,Running,52,498
U0304,10-05-2024,Friday,Strength,22,486
U0002,08-01-2024,Monday,Yoga,89,294
U0354,21-01-2024,Sunday,Yoga,43,300
U0248,15-01-2024,Monday,Strength,62,232
U0026,06-04-2024,Saturday,Walking,38,143
U0066,11-05-2024,Saturday,Cycling,55,313
U0275,30-01-2024,Tuesday,Strength,71,371
U0270,05-06-2024,Wednesday,Walking,86,248
U0315,24-04-2024,Wednesday,HIIT,27,601
U0057,12-03-2024,Tuesday,HIIT,72,727
U0284,07-06-2024,Friday,HIIT,33,458
U0209,03-03-2024,Sunday,Running,72,402
U0230,15-02-2024,Thursday,Walking,73,205
U0112,04-05-2024,Saturday,HIIT,84,619
U0455,29-05-2024,Wednesday,Running,70,571
U0330,04-01-2024,Thursday,Strength,29,296
U0059,09-04-2024,Tuesday,Cycling,44,311
U0169,09-03-2024,Saturday,HIIT,24,474
U0345,11-02-2024,Sunday,HIIT,65,747
U0258,27-02-2024,Tuesday,Yoga,73,273
U0079,03-05-2024,Friday,Yoga,47,159
U0055,22-04-2024,Monday,Yoga,28,202
U0323,06-03-2024,Wednesday,Strength,73,293
U0208,10-01-2024,Wednesday,Running,89,502
U0051,23-02-2024,Friday,Walking,52,155
U0398,14-01-2024,Sunday,HIIT,51,616
U0397,08-06-2024,Saturday,Running,74,656
U0276,28-04-2024,Sunday,Cycling,55,266
U0236,03-05-2024,Friday,Walking,44,230
U0033,18-01-2024,Thursday,Cycling,47,490
U0245,26-06-2024,Wednesday,Cycling,35,586
U0157,03-02-2024,Saturday,Walking,41,234
U0451,28-02-2024,Wednesday,Running,72,644
U0158,04-01-2024,Thursday,Running,89,351
U0152,21-05-2024,Tuesday,Yoga,39,127
U0126,04-04-2024,Thursday,Running,59,524
U0219,17-06-2024,Monday,Running,63,513
U0159,06-05-2024,Monday,Yoga,44,278
U0020,22-03-2024,Friday,Yoga,37,143
U0198,20-01-2024,Saturday,Walking,29,181
U0316,09-03-2024,Saturday,Cycling,42,574
U0365,07-04-2024,Sunday,Strength,74,491
U0119,17-05-2024,Friday,Strength,31,233
U0401,19-02-2024,Monday,HIIT,22,493
U0151,01-01-2024,Monday,Strength,74,296
U0098,21-02-2024,Wednesday,Yoga,86,178
U0242,04-04-2024,Thursday,Running,87,495
U0260,21-04-2024,Sunday,Yoga,56,183
U0484,07-06-2024,Friday,Cycling,90,425
U0175,06-01-2024,Saturday,HIIT,64,763
U0312,10-03-2024,Sunday,Strength,21,416
U0108,23-03-2024,Saturday,HIIT,32,482
U0064,20-05-2024,Monday,HIIT,45,490
U0282,10-05-2024,Friday,Strength,47,405
U0265,21-04-2024,Sunday,Strength,77,496
U0009,14-04-2024,Sunday,Walking,33,113
U0044,07-03-2024,Thursday,HIIT,76,758
U0134,24-04-2024,Wednesday,Running,63,500
U0001,16-06-2024,Sunday,Yoga,29,228
U0197,05-05-2024,Sunday,Walking,57,172
U0356,23-02-2024,Friday,Yoga,75,203
U0389,05-01-2024,Friday,Walking,62,158
U0249,28-03-2024,Thursday,Yoga,25,165
U0242,28-06-2024,Friday,HIIT,41,367
U0170,15-01-2024,Monday,Walking,50,144
U0387,06-04-2024,Saturday,Yoga,85,225
U0294,03-03-2024,Sunday,Walking,72,182
U0263,30-03-2024,Saturday,Cycling,22,293
U0225,20-05-2024,Monday,HIIT,68,350
U0330,08-05-2024,Wednesday,Yoga,38,237
U0389,01-05-2024,Wednesday,Running,47,498
U0383,18-04-2024,Thursday,Cycling,52,598
U0207,10-05-2024,Friday,HIIT,68,625
U0346,08-02-2024,Thursday,Cycling,48,475
U0366,13-01-2024,Saturday,Strength,48,343
U0237,28-04-2024,Sunday,Strength,42,398
U0228,17-05-2024,Friday,Yoga,25,261
U0136,06-05-2024,Monday,Yoga,54,286
U0365,26-03-2024,Tuesday,Cycling,65,478
U0493,02-03-2024,Saturday,Strength,69,443
U0136,08-02-2024,Thursday,Running,81,515
U0180,21-02-2024,Wednesday,Yoga,31,240
U0031,08-06-2024,Saturday,HIIT,27,785
U0379,09-01-2024,Tuesday,Strength,67,276
U0370,08-03-2024,Friday,Yoga,51,287
U0176,16-02-2024,Friday,Cycling,36,470
U0134,29-04-2024,Monday,Running,30,335
U0423,17-04-2024,Wednesday,Running,30,607
U0427,21-03-2024,Thursday,Running,31,580
U0384,24-04-2024,Wednesday,Yoga,71,199
U0218,24-01-2024,Wednesday,HIIT,72,493
U0376,29-05-2024,Wednesday,Strength,71,480
U0380,05-04-2024,Friday,Walking,37,104
U0270,13-06-2024,Thursday,HIIT,28,704
U0002,16-02-2024,Friday,HIIT,43,511
U0430,03-05-2024,Friday,Walking,50,117
U0130,15-01-2024,Monday,Yoga,28,256
U0158,04-05-2024,Saturday,Yoga,77,261
U0376,08-05-2024,Wednesday,Yoga,41,196
U0002,18-02-2024,Sunday,Yoga,53,124
U0401,09-05-2024,Thursday,Strength,48,408
U0474,07-05-2024,Tuesday,Strength,58,304
U0259,21-06-2024,Friday,Cycling,21,431
U0462,17-04-2024,Wednesday,Yoga,88,173
U0187,12-06-2024,Wednesday,Cycling,35,531
U0415,27-05-2024,Monday,HIIT,58,633
U0170,02-04-2024,Tuesday,HIIT,34,460
U0106,25-01-2024,Thursday,HIIT,48,630
U0375,15-01-2024,Monday,Cycling,88,382
U0361,04-06-2024,Tuesday,Cycling,59,302
U0382,02-03-2024,Saturday,Running,33,388
U0464,19-02-2024,Monday,Yoga,31,222
U0043,26-03-2024,Tuesday,Walking,65,157
U0020,18-02-2024,Sunday,Running,59,451
U0344,26-01-2024,Friday,Running,72,484
U0164,26-04-2024,Friday,Strength,75,355
U0380,17-02-2024,Saturday,HIIT,32,524
U0029,16-04-2024,Tuesday,Yoga,30,125
U0329,07-04-2024,Sunday,Walking,31,133
U0082,19-06-2024,Wednesday,Yoga,37,223
U0423,08-05-2024,Wednesday,Cycling,39,292
U0088,15-06-2024,Saturday,Strength,68,299
U0255,26-05-2024,Sunday,Walking,31,158
U0072,18-06-2024,Tuesday,Walking,65,216
U0026,29-06-2024,Saturday,Cycling,40,265
U0287,27-03-2024,Wednesday,HIIT,83,634
U0481,01-02-2024,Thursday,Cycling,64,401
U0170,22-06-2024,Saturday,HIIT,22,554
U0413,07-04-2024,Sunday,Running,56,582
U0215,01-04-2024,Monday,Yoga,81,222
U0012,06-03-2024,Wednesday,Running,84,673
U0494,25-06-2024,Tuesday,Yoga,46,219
U0221,04-02-2024,Sunday,Cycling,85,501
U0373,07-04-2024,Sunday,Yoga,74,279
U0200,17-06-2024,Monday,Running,73,631
U0410,19-02-2024,Monday,HIIT,68,690
U0463,21-01-2024,Sunday,HIIT,21,518
U0390,06-03-2024,Wednesday,HIIT,61,717
U0149,19-03-2024,Tuesday,Running,35,432
U0158,22-04-2024,Monday,Cycling,50,433
U0328,15-01-2024,Monday,HIIT,62,602
U0414,22-05-2024,Wednesday,Yoga,85,223
U0428,25-03-2024,Monday,Strength,39,473
U0447,10-02-2024,Saturday,HIIT,41,619
U0079,03-03-2024,Sunday,Yoga,46,250
U0275,17-03-2024,Sunday,Walking,74,104
U0313,12-04-2024,Friday,Yoga,61,242
U0295,24-03-2024,Sunday,HIIT,80,532
U0042,02-05-2024,Thursday,Yoga,64,273
U0141,17-05-2024,Friday,Walking,78,174
U0498,14-05-2024,Tuesday,Strength,40,261
U0405,06-06-2024,Thursday,HIIT,83,487
U0183,22-03-2024,Friday,Running,65,698
U0226,15-05-2024,Wednesday,HIIT,74,455
U0378,09-05-2024,Thursday,Cycling,27,452
U0295,01-05-2024,Wednesday,Walking,39,171
U0389,18-05-2024,Saturday,Walking,47,197
U0211,21-05-2024,Tuesday,Running,86,692
U0498,09-01-2024,Tuesday,Yoga,21,196
U0430,26-03-2024,Tuesday,Cycling,76,373
U0383,04-05-2024,Saturday,Running,64,467
U0177,03-03-2024,Sunday,HIIT,39,598
U0477,13-04-2024,Saturday,Walking,37,152
U0203,27-06-2024,Thursday,Yoga,28,296
U0421,30-03-2024,Saturday,Strength,76,278
U0187,11-01-2024,Thursday,Cycling,30,414
U0441,06-01-2024,Saturday,Walking,83,122
U0469,10-02-2024,Saturday,Strength,43,389
U0329,11-05-2024,Saturday,Yoga,56,120
U0426,03-05-2024,Friday,Yoga,30,298
U0034,26-04-2024,Friday,Strength,67,493
U0154,25-01-2024,Thursday,Yoga,41,292
U0318,18-05-2024,Saturday,Cycling,86,594
U0340,26-05-2024,Sunday,Strength,54,379
U0299,10-01-2024,Wednesday,Strength,22,334
U0327,19-03-2024,Tuesday,Cycling,75,491
U0441,15-04-2024,Monday,HIIT,42,743
U0250,13-04-2024,Saturday,Walking,50,218
U0239,01-02-2024,Thursday,Running,26,356
U0440,28-02-2024,Wednesday,Yoga,53,138
U0248,04-02-2024,Sunday,Cycling,65,489
U0054,27-02-2024,Tuesday,Yoga,54,244
U0274,25-03-2024,Monday,Walking,67,160
U0441,07-02-2024,Wednesday,HIIT,66,777
U0403,29-03-2024,Friday,Strength,58,250
U0207,12-01-2024,Friday,Cycling,87,384
U0211,12-02-2024,Monday,Cycling,47,585
U0154,05-01-2024,Friday,Strength,33,427
U0131,06-05-2024,Monday,Walking,82,189
U0366,22-03-2024,Friday,HIIT,63,495
U0366,13-04-2024,Saturday,Running,35,536
U0040,27-04-2024,Saturday,Yoga,23,146
U0482,08-04-2024,Monday,Strength,54,478
U0484,15-05-2024,Wednesday,Yoga,60,221
U0297,01-03-2024,Friday,Walking,90,163
U0181,20-02-2024,Tuesday,Strength,82,382
U0305,14-04-2024,Sunday,Running,82,329
U0110,10-03-2024,Sunday,Running,47,418
U0039,10-03-2024,Sunday,Cycling,26,489
U0500,06-06-2024,Thursday,Cycling,75,594
U0212,23-04-2024,Tuesday,Running,54,566
U0469,26-04-2024,Friday,Walking,49,139
U0200,07-01-2024,Sunday,HIIT,42,471
U0415,31-05-2024,Friday,Yoga,28,253
U0054,23-01-2024,Tuesday,Cycling,36,335
U0166,10-02-2024,Saturday,Strength,30,479
U0432,26-03-2024,Tuesday,HIIT,59,672
U0194,05-04-2024,Friday,Walking,47,173
U0474,20-01-2024,Saturday,Running,86,349
U0196,25-04-2024,Thursday,Cycling,85,423
U0423,14-06-2024,Friday,Walking,89,209
U0263,18-03-2024,Monday,Running,88,698
U0344,04-02-2024,Sunday,Cycling,23,383
U0125,23-03-2024,Saturday,Yoga,27,167
U0107,09-04-2024,Tuesday,Running,45,300
U0465,03-05-2024,Friday,Running,21,515
U0498,19-05-2024,Sunday,Cycling,79,323
U0216,16-06-2024,Sunday,Strength,28,248
U0022,13-03-2024,Wednesday,HIIT,87,686
U0053,08-05-2024,Wednesday,Strength,48,282
U0336,25-03-2024,Monday,Strength,52,352
U0314,22-01-2024,Monday,Strength,24,210
U0408,25-05-2024,Saturday,Running,82,630
U0417,18-06-2024,Tuesday,Running,77,649
U0287,26-05-2024,Sunday,Running,44,503
U0489,03-01-2024,Wednesday,Strength,55,326
U0327,11-04-2024,Thursday,Walking,37,100
U0072,14-02-2024,Wednesday,Running,74,592
U0406,11-03-2024,Monday,HIIT,21,745
U0280,29-02-2024,Thursday,HIIT,58,352
U0186,24-04-2024,Wednesday,Cycling,61,495
U0294,25-02-2024,Sunday,Walking,64,112
U0465,23-01-2024,Tuesday,Cycling,89,346
U0263,11-06-2024,Tuesday,HIIT,81,523
U0052,06-05-2024,Monday,Strength,30,216
U0257,25-04-2024,Thursday,Running,58,337
U0048,10-04-2024,Wednesday,Yoga,89,281
U0107,02-03-2024,Saturday,Strength,69,485
U0235,28-04-2024,Sunday,Walking,75,179
U0167,16-06-2024,Sunday,Walking,78,120
U0328,30-04-2024,Tuesday,Cycling,25,365
U0384,25-04-2024,Thursday,Yoga,83,149
U0144,16-05-2024,Thursday,Running,58,658
U0177,09-04-2024,Tuesday,Running,63,448
U0457,02-04-2024,Tuesday,HIIT,58,405
U0248,27-05-2024,Monday,Strength,70,348
U0215,28-03-2024,Thursday,Strength,39,277
U0350,27-05-2024,Monday,Cycling,57,422
U0297,03-01-2024,Wednesday,HIIT,84,789
U0380,16-04-2024,Tuesday,Running,75,494
U0035,25-02-2024,Sunday,HIIT,36,669
U0453,22-04-2024,Monday,Strength,76,220
U0292,24-05-2024,Friday,Strength,38,439
U0451,23-04-2024,Tuesday,Running,30,328
U0284,01-06-2024,Saturday,Strength,42,408
U0148,21-02-2024,Wednesday,Cycling,49,600
U0111,06-06-2024,Thursday,HIIT,49,753
U0417,08-01-2024,Monday,Strength,53,201
U0336,03-02-2024,Saturday,Cycling,63,525
U0307,19-03-2024,Tuesday,Running,37,558
U0017,07-04-2024,Sunday,Yoga,52,206
U0400,28-03-2024,Thursday,Cycling,33,546
U0132,12-02-2024,Monday,Yoga,64,255
U0499,23-04-2024,Tuesday,Strength,58,215
U0441,18-04-2024,Thursday,HIIT,87,364
U0022,28-02-2024,Wednesday,Walking,36,108
U0462,24-01-2024,Wednesday,HIIT,61,653
U0339,03-02-2024,Saturday,HIIT,80,615
U0104,28-06-2024,Friday,Running,52,380
U0089,27-05-2024,Monday,Running,80,641
U0219,03-01-2024,Wednesday,Cycling,44,343
U0242,02-01-2024,Tuesday,Running,61,340
U0174,24-06-2024,Monday,Running,39,310
U0043,05-05-2024,Sunday,Yoga,58,137
U0256,07-06-2024,Friday,Cycling,28,387
U0164,15-06-2024,Saturday,Walking,22,246
U0230,05-03-2024,Tuesday,Yoga,41,221
U0466,28-03-2024,Thursday,Yoga,89,123
U0488,06-05-2024,Monday,Cycling,50,534
U0219,13-01-2024,Saturday,Running,53,471
